title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
All My Loving - Live / Remastered,The Beatles,spotify:track:7j021TxcicWprdXpCcMBeH,0.203,0.663,1,-8.037,0,0.0349,0.0203,0.0,0.899,0.725,169.994,audio_features,7j021TxcicWprdXpCcMBeH,https://api.spotify.com/v1/tracks/7j021TxcicWprdXpCcMBeH,https://api.spotify.com/v1/audio-analysis/7j021TxcicWprdXpCcMBeH,135253,5
All My Loving - Remastered 2009,The Beatles,spotify:track:4joiWvli4qJVEW6qZV2i2J,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,audio_features,4joiWvli4qJVEW6qZV2i2J,https://api.spotify.com/v1/tracks/4joiWvli4qJVEW6qZV2i2J,https://api.spotify.com/v1/audio-analysis/4joiWvli4qJVEW6qZV2i2J,127853,4
All Night Long,LMFAO,spotify:track:2NsQgzcCEy9hZbHaBG4Xfy,0.652,0.829,5,-4.982,0,0.0499,0.141,0.0,0.0971,0.438,130.915,audio_features,2NsQgzcCEy9hZbHaBG4Xfy,https://api.spotify.com/v1/tracks/2NsQgzcCEy9hZbHaBG4Xfy,https://api.spotify.com/v1/audio-analysis/2NsQgzcCEy9hZbHaBG4Xfy,227067,4
All Night Long (All Night) - Single Version,Lionel Richie,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,audio_features,2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/tracks/2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/audio-analysis/2Wb9ejnmy27DUTUe9YF5Ew,260427,4
All Of The Time,Plants and Animals,spotify:track:1zwB5h9WqvAlOTOUapSNSe,0.55,0.751,11,-7.818,0,0.0754,0.225,0.345,0.133,0.347,144.296,audio_features,1zwB5h9WqvAlOTOUapSNSe,https://api.spotify.com/v1/tracks/1zwB5h9WqvAlOTOUapSNSe,https://api.spotify.com/v1/audio-analysis/1zwB5h9WqvAlOTOUapSNSe,219618,4
All That I Am,WhoMadeWho,spotify:track:6g4jkJItHpKs8Ljwt0EEMx,0.607,0.811,0,-6.618,1,0.0443,0.033,0.354,0.376,0.339,118.987,audio_features,6g4jkJItHpKs8Ljwt0EEMx,https://api.spotify.com/v1/tracks/6g4jkJItHpKs8Ljwt0EEMx,https://api.spotify.com/v1/audio-analysis/6g4jkJItHpKs8Ljwt0EEMx,331507,4
All The Time,Bahamas,spotify:track:40WXqoyOLAAugGmJWZU1FY,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,audio_features,40WXqoyOLAAugGmJWZU1FY,https://api.spotify.com/v1/tracks/40WXqoyOLAAugGmJWZU1FY,https://api.spotify.com/v1/audio-analysis/40WXqoyOLAAugGmJWZU1FY,234973,4
All The Time,The Strokes,spotify:track:7uFZNMEZzAGOwQ6EZID1K4,0.403,0.883,2,-6.054,1,0.0745,8.44e-05,0.65,0.126,0.078,141.945,audio_features,7uFZNMEZzAGOwQ6EZID1K4,https://api.spotify.com/v1/tracks/7uFZNMEZzAGOwQ6EZID1K4,https://api.spotify.com/v1/audio-analysis/7uFZNMEZzAGOwQ6EZID1K4,181373,4
All the Trees of the Field Will Clap Their Hands,Sufjan Stevens,spotify:track:5OojmQ36TXkfL2JfoFJcaq,0.632,0.225,4,-13.423,1,0.0296,0.984,0.74,0.112,0.683,144.641,audio_features,5OojmQ36TXkfL2JfoFJcaq,https://api.spotify.com/v1/tracks/5OojmQ36TXkfL2JfoFJcaq,https://api.spotify.com/v1/audio-analysis/5OojmQ36TXkfL2JfoFJcaq,254053,4
All These Things That I've Done,The Killers,spotify:track:0kYUrLVQOfx21xuXu7OGrT,0.557,0.728,6,-6.181,1,0.0405,0.00156,5.13e-06,0.118,0.216,118.241,audio_features,0kYUrLVQOfx21xuXu7OGrT,https://api.spotify.com/v1/tracks/0kYUrLVQOfx21xuXu7OGrT,https://api.spotify.com/v1/audio-analysis/0kYUrLVQOfx21xuXu7OGrT,301573,4
All Things Must Pass - Anthology 3 Version,The Beatles,spotify:track:25RYJGPnetSkV8le7TeJnR,0.492,0.231,9,-13.476,1,0.0368,0.972,6.16e-06,0.229,0.61,93.232,audio_features,25RYJGPnetSkV8le7TeJnR,https://api.spotify.com/v1/tracks/25RYJGPnetSkV8le7TeJnR,https://api.spotify.com/v1/audio-analysis/25RYJGPnetSkV8le7TeJnR,184987,3
All Time Favourite,Bahamas,spotify:track:7hneDPwMWHSDxFZTaiGbaT,0.378,0.254,7,-12.694,1,0.0399,0.891,0.00489,0.109,0.19,123.885,audio_features,7hneDPwMWHSDxFZTaiGbaT,https://api.spotify.com/v1/tracks/7hneDPwMWHSDxFZTaiGbaT,https://api.spotify.com/v1/audio-analysis/7hneDPwMWHSDxFZTaiGbaT,249320,4
All Together Now - Remastered 2009,The Beatles,spotify:track:2ck8lFrYAch2GPtdhpTHe3,0.587,0.431,2,-9.495,1,0.0686,0.0722,0.0,0.561,0.778,95.937,audio_features,2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/tracks/2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/audio-analysis/2ck8lFrYAch2GPtdhpTHe3,130893,4
All Waters,Perfume Genius,spotify:track:6ZMu3XuSt70jbJa7OfHN7X,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,audio_features,6ZMu3XuSt70jbJa7OfHN7X,https://api.spotify.com/v1/tracks/6ZMu3XuSt70jbJa7OfHN7X,https://api.spotify.com/v1/audio-analysis/6ZMu3XuSt70jbJa7OfHN7X,130200,4
All We Have,Brazilian Girls,spotify:track:7BYRb9EJ90vcBmTHMvmQvm,0.613,0.821,0,-8.534,1,0.0344,0.00855,0.783,0.0869,0.46,101.99,audio_features,7BYRb9EJ90vcBmTHMvmQvm,https://api.spotify.com/v1/tracks/7BYRb9EJ90vcBmTHMvmQvm,https://api.spotify.com/v1/audio-analysis/7BYRb9EJ90vcBmTHMvmQvm,226640,4
All You Need Is Love,The Beatles,spotify:track:3oGGipilQmZTol8qFTR6u1,0.372,0.532,7,-7.968,1,0.0314,0.232,0.0,0.0951,0.727,102.627,audio_features,3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/tracks/3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/audio-analysis/3oGGipilQmZTol8qFTR6u1,220045,4
All You Need Is Love - Remastered 2009,The Beatles,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,0.4,0.463,7,-8.455,1,0.0288,0.345,4.59e-05,0.286,0.627,103.103,audio_features,2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1,231213,4
All You Need Is Love - Remastered 2009,The Beatles,spotify:track:6tzFM08UuwxhuftjfUqaQA,0.389,0.436,7,-9.7,1,0.0295,0.343,3.2e-05,0.258,0.692,100.371,audio_features,6tzFM08UuwxhuftjfUqaQA,https://api.spotify.com/v1/tracks/6tzFM08UuwxhuftjfUqaQA,https://api.spotify.com/v1/audio-analysis/6tzFM08UuwxhuftjfUqaQA,228653,4
All You Need Is Love - Remastered 2009,The Beatles,spotify:track:68BTFws92cRztMS1oQ7Ewj,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,audio_features,68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,230387,4
All You Need Is Love - Remastered 2015,The Beatles,spotify:track:6KqiVlOLfDzJViJVAPym1p,0.397,0.625,7,-5.829,1,0.0347,0.437,5.47e-06,0.263,0.676,104.54,audio_features,6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p,227760,4
All Yours,Ariane Moffatt,spotify:track:6Ul9vDvJrFNlCQpFvXSLr9,0.719,0.638,11,-6.311,1,0.0274,0.0381,7.5e-05,0.155,0.589,112.034,audio_features,6Ul9vDvJrFNlCQpFvXSLr9,https://api.spotify.com/v1/tracks/6Ul9vDvJrFNlCQpFvXSLr9,https://api.spotify.com/v1/audio-analysis/6Ul9vDvJrFNlCQpFvXSLr9,154067,4
Almost Like Being In Love,Lester Young,spotify:track:7jgVqaSm3zrJlFrhVYiZj9,0.697,0.103,0,-14.972,1,0.0967,0.962,0.561,0.0806,0.464,129.535,audio_features,7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/tracks/7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/audio-analysis/7jgVqaSm3zrJlFrhVYiZj9,214627,4
"Alone, Together",The Strokes,spotify:track:4pXyK9GW7fuT645U0DLYYF,0.511,0.855,7,-5.752,1,0.0307,0.00782,0.89,0.0694,0.962,142.985,audio_features,4pXyK9GW7fuT645U0DLYYF,https://api.spotify.com/v1/tracks/4pXyK9GW7fuT645U0DLYYF,https://api.spotify.com/v1/audio-analysis/4pXyK9GW7fuT645U0DLYYF,188314,4
"Alone, Together",The Strokes,spotify:track:4UmJMAY5TqXPAnsDW1Mci7,0.515,0.863,7,-5.756,1,0.0308,0.00786,0.893,0.0616,0.961,143.017,audio_features,4UmJMAY5TqXPAnsDW1Mci7,https://api.spotify.com/v1/tracks/4UmJMAY5TqXPAnsDW1Mci7,https://api.spotify.com/v1/audio-analysis/4UmJMAY5TqXPAnsDW1Mci7,188640,4
Alphabet St.,Sufjan Stevens,spotify:track:13Q8MH3xSfIyXSVIQpIl8H,0.808,0.839,7,-8.966,1,0.108,0.642,0.0805,0.0818,0.856,99.986,audio_features,13Q8MH3xSfIyXSVIQpIl8H,https://api.spotify.com/v1/tracks/13Q8MH3xSfIyXSVIQpIl8H,https://api.spotify.com/v1/audio-analysis/13Q8MH3xSfIyXSVIQpIl8H,96293,4
Already Yours,Bahamas,spotify:track:6gyUiLI8CLSy9UIAiHcJ2j,0.64,0.291,0,-12.42,1,0.0419,0.619,0.304,0.114,0.538,123.456,audio_features,6gyUiLI8CLSy9UIAiHcJ2j,https://api.spotify.com/v1/tracks/6gyUiLI8CLSy9UIAiHcJ2j,https://api.spotify.com/v1/audio-analysis/6gyUiLI8CLSy9UIAiHcJ2j,125547,4
Alter Ego,Tame Impala,spotify:track:2Zy9cf5v1tWFDmXTbahAU8,0.31,0.844,0,-3.582,1,0.0497,0.0142,0.224,0.0914,0.206,129.111,audio_features,2Zy9cf5v1tWFDmXTbahAU8,https://api.spotify.com/v1/tracks/2Zy9cf5v1tWFDmXTbahAU8,https://api.spotify.com/v1/audio-analysis/2Zy9cf5v1tWFDmXTbahAU8,287613,4
Always Alright,Alabama Shakes,spotify:track:17Jg504RgNPNgdpRkJh9Co,0.693,0.62,9,-6.509,1,0.0424,0.784,0.844,0.112,0.571,106.346,audio_features,17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/tracks/17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/audio-analysis/17Jg504RgNPNgdpRkJh9Co,249170,4
Always Something,Cage The Elephant,spotify:track:7lWrbqRzkjLIv9SGHUDDnL,0.693,0.947,5,-5.22,0,0.0437,0.000886,1.67e-05,0.256,0.917,119.983,audio_features,7lWrbqRzkjLIv9SGHUDDnL,https://api.spotify.com/v1/tracks/7lWrbqRzkjLIv9SGHUDDnL,https://api.spotify.com/v1/audio-analysis/7lWrbqRzkjLIv9SGHUDDnL,221947,4
Always Waiting,Michael Kiwanuka,spotify:track:5pxUPHdS1ItmLjU25AbYLg,0.43,0.405,10,-10.604,0,0.025,0.553,1.67e-05,0.0883,0.225,92.387,audio_features,5pxUPHdS1ItmLjU25AbYLg,https://api.spotify.com/v1/tracks/5pxUPHdS1ItmLjU25AbYLg,https://api.spotify.com/v1/audio-analysis/5pxUPHdS1ItmLjU25AbYLg,270178,4
Am I Wrong,They Call Me Rico,spotify:track:7EIYJ6ina8Zg2jmYKbje6L,0.474,0.845,5,-7.039,1,0.0566,0.346,0.00684,0.222,0.847,108.539,audio_features,7EIYJ6ina8Zg2jmYKbje6L,https://api.spotify.com/v1/tracks/7EIYJ6ina8Zg2jmYKbje6L,https://api.spotify.com/v1/audio-analysis/7EIYJ6ina8Zg2jmYKbje6L,209587,4
AM Theme,Other Lives,spotify:track:2j2A7RwqpXtff83skQLzJg,0.628,0.392,5,-11.613,1,0.026,0.406,0.000275,0.112,0.386,110.253,audio_features,2j2A7RwqpXtff83skQLzJg,https://api.spotify.com/v1/tracks/2j2A7RwqpXtff83skQLzJg,https://api.spotify.com/v1/audio-analysis/2j2A7RwqpXtff83skQLzJg,154000,3
The Amazing Sounds of Orgy,Radiohead,spotify:track:4p9RKOnHojKDseLNZi6A93,0.323,0.628,1,-11.727,0,0.101,0.243,0.39,0.165,0.205,124.587,audio_features,4p9RKOnHojKDseLNZi6A93,https://api.spotify.com/v1/tracks/4p9RKOnHojKDseLNZi6A93,https://api.spotify.com/v1/audio-analysis/4p9RKOnHojKDseLNZi6A93,218493,4
Amber,Electric Guest,spotify:track:6hUoWKThrEV9PtoPIio5TJ,0.652,0.573,8,-8.338,0,0.0513,0.0429,0.479,0.149,0.837,78.011,audio_features,6hUoWKThrEV9PtoPIio5TJ,https://api.spotify.com/v1/tracks/6hUoWKThrEV9PtoPIio5TJ,https://api.spotify.com/v1/audio-analysis/6hUoWKThrEV9PtoPIio5TJ,230773,4
Ambulance,TRICOT MACHINE,spotify:track:67a946zFlPNDkdhi0YK7hG,0.435,0.703,3,-7.25,0,0.0754,0.535,0.000835,0.14,0.574,127.402,audio_features,67a946zFlPNDkdhi0YK7hG,https://api.spotify.com/v1/tracks/67a946zFlPNDkdhi0YK7hG,https://api.spotify.com/v1/audio-analysis/67a946zFlPNDkdhi0YK7hG,230747,4
Amenamy,Purity Ring,spotify:track:51UseDByqDUbRDQeRWqmhm,0.586,0.841,1,-4.598,1,0.0341,0.0172,1.36e-05,0.203,0.446,145.986,audio_features,51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/tracks/51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/audio-analysis/51UseDByqDUbRDQeRWqmhm,207080,4
American Boy (feat. Kanye West),Estelle,spotify:track:41on8RwRh22IHcChAN2gm8,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8,284733,4
American Daydream,Electric Guest,spotify:track:7KBC17M7S7OOiuxpeKwBrM,0.666,0.473,5,-10.06,0,0.0454,0.154,0.00317,0.109,0.409,75.002,audio_features,7KBC17M7S7OOiuxpeKwBrM,https://api.spotify.com/v1/tracks/7KBC17M7S7OOiuxpeKwBrM,https://api.spotify.com/v1/audio-analysis/7KBC17M7S7OOiuxpeKwBrM,168627,4
Amsterdam,Coldplay,spotify:track:2uQ4px5SPONsgcUpulywIQ,0.269,0.176,3,-10.463,1,0.0296,0.836,0.0343,0.122,0.105,78.861,audio_features,2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/tracks/2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/audio-analysis/2uQ4px5SPONsgcUpulywIQ,319360,4
And I Love Her - Anthology 1 Version,The Beatles,spotify:track:74Z5zhIzC2X2UQPS4OLNNp,0.616,0.633,6,-6.404,0,0.0275,0.275,4.44e-05,0.173,0.857,118.849,audio_features,74Z5zhIzC2X2UQPS4OLNNp,https://api.spotify.com/v1/tracks/74Z5zhIzC2X2UQPS4OLNNp,https://api.spotify.com/v1/audio-analysis/74Z5zhIzC2X2UQPS4OLNNp,112053,4
And I Love Her - Remastered 2009,The Beatles,spotify:track:65vdMBskhx3akkG9vQlSH1,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,audio_features,65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4
And Your Bird Can Sing - Take 2 / Anthology 2 Version,The Beatles,spotify:track:4gBHbKEHw2QjmgYkS9ixKJ,0.327,0.676,2,-9.007,1,0.0368,0.03,0.0164,0.0994,0.822,133.627,audio_features,4gBHbKEHw2QjmgYkS9ixKJ,https://api.spotify.com/v1/tracks/4gBHbKEHw2QjmgYkS9ixKJ,https://api.spotify.com/v1/audio-analysis/4gBHbKEHw2QjmgYkS9ixKJ,133413,4
And Your Bird Can Sing - Remastered 2009,The Beatles,spotify:track:4KRgqwb4kvBuTz1utbYxfb,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,audio_features,4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb,120493,4
"Andy, You're A Star",The Killers,spotify:track:3Jm6PDqIputlpeg75EtDic,0.504,0.588,1,-4.35,0,0.0253,0.233,0.00466,0.148,0.712,84.126,audio_features,3Jm6PDqIputlpeg75EtDic,https://api.spotify.com/v1/tracks/3Jm6PDqIputlpeg75EtDic,https://api.spotify.com/v1/audio-analysis/3Jm6PDqIputlpeg75EtDic,194080,4
Angel of Small Death and the Codeine Scene,Hozier,spotify:track:3wT3WDdQrsST19f1I08Z1N,0.311,0.656,4,-6.752,1,0.0952,0.163,7.05e-06,0.126,0.297,188.171,audio_features,3wT3WDdQrsST19f1I08Z1N,https://api.spotify.com/v1/tracks/3wT3WDdQrsST19f1I08Z1N,https://api.spotify.com/v1/audio-analysis/3wT3WDdQrsST19f1I08Z1N,218987,4
Angel of Small Death and the Codeine Scene,Hozier,spotify:track:7uY7jZs5srSx3xMmyCI48T,0.52,0.643,4,-5.761,1,0.0432,0.198,7e-05,0.12,0.389,94.078,audio_features,7uY7jZs5srSx3xMmyCI48T,https://api.spotify.com/v1/tracks/7uY7jZs5srSx3xMmyCI48T,https://api.spotify.com/v1/audio-analysis/7uY7jZs5srSx3xMmyCI48T,219213,4
Angel of Small Death and the Codeine Scene - Live From Spotify London,Hozier,spotify:track:59o2b2BGgziNyPx9f3xnhA,0.594,0.2,6,-10.472,0,0.0622,0.928,0.0,0.673,0.415,92.821,audio_features,59o2b2BGgziNyPx9f3xnhA,https://api.spotify.com/v1/tracks/59o2b2BGgziNyPx9f3xnhA,https://api.spotify.com/v1/audio-analysis/59o2b2BGgziNyPx9f3xnhA,210920,4
Angela,The Lumineers,spotify:track:0wO3tPeULKGfrArC50Apea,0.669,0.56,4,-8.229,1,0.0309,0.652,0.000231,0.104,0.297,130.342,audio_features,0wO3tPeULKGfrArC50Apea,https://api.spotify.com/v1/tracks/0wO3tPeULKGfrArC50Apea,https://api.spotify.com/v1/audio-analysis/0wO3tPeULKGfrArC50Apea,201787,4
Angels We Have Heard On High,Sufjan Stevens,spotify:track:4IQcYP8p7Ts33ajSPkWktw,0.445,0.168,7,-14.857,1,0.0392,0.858,0.307,0.36,0.487,99.231,audio_features,4IQcYP8p7Ts33ajSPkWktw,https://api.spotify.com/v1/tracks/4IQcYP8p7Ts33ajSPkWktw,https://api.spotify.com/v1/audio-analysis/4IQcYP8p7Ts33ajSPkWktw,52320,4
Angels We Have Heard On High,Sufjan Stevens,spotify:track:27xdZ9J1uQPIOWR2yNe8Ey,0.599,0.223,0,-13.441,1,0.0313,0.953,0.0014,0.183,0.402,123.959,audio_features,27xdZ9J1uQPIOWR2yNe8Ey,https://api.spotify.com/v1/tracks/27xdZ9J1uQPIOWR2yNe8Ey,https://api.spotify.com/v1/audio-analysis/27xdZ9J1uQPIOWR2yNe8Ey,243947,4
Animal,Miike Snow,spotify:track:6vSq5q5DCs1IvwKIq53hj2,0.774,0.721,6,-6.662,0,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048,audio_features,6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2,263427,4
Animal,Miike Snow,spotify:track:3HZPvDcGoiEm4GngYjELjw,0.778,0.725,6,-6.607,0,0.0842,0.0121,1.74e-05,0.0934,0.674,118.012,audio_features,3HZPvDcGoiEm4GngYjELjw,https://api.spotify.com/v1/tracks/3HZPvDcGoiEm4GngYjELjw,https://api.spotify.com/v1/audio-analysis/3HZPvDcGoiEm4GngYjELjw,263427,4
Animal - Mark Ronson Extended Remix,Miike Snow,spotify:track:5Jj8wUicHq3X7nTXorseMr,0.879,0.764,1,-6.731,0,0.0599,0.103,0.467,0.644,0.949,116.417,audio_features,5Jj8wUicHq3X7nTXorseMr,https://api.spotify.com/v1/tracks/5Jj8wUicHq3X7nTXorseMr,https://api.spotify.com/v1/audio-analysis/5Jj8wUicHq3X7nTXorseMr,298400,4
Anita No!,The Dø,spotify:track:6g3kSbl4ASleukET1mjgfp,0.726,0.578,11,-5.988,1,0.0639,0.657,0.000244,0.11,0.389,91.031,audio_features,6g3kSbl4ASleukET1mjgfp,https://api.spotify.com/v1/tracks/6g3kSbl4ASleukET1mjgfp,https://api.spotify.com/v1/audio-analysis/6g3kSbl4ASleukET1mjgfp,183710,4
Ankle Injuries,Fujiya & Miyagi,spotify:track:03K4RhOIVA6t2jhHOga4w8,0.777,0.728,11,-6.9,1,0.0316,0.000157,0.818,0.0942,0.569,136.999,audio_features,03K4RhOIVA6t2jhHOga4w8,https://api.spotify.com/v1/tracks/03K4RhOIVA6t2jhHOga4w8,https://api.spotify.com/v1/audio-analysis/03K4RhOIVA6t2jhHOga4w8,304080,4
Anna (Go To Him) - Remastered 2009,The Beatles,spotify:track:2baEFuU0gQon0hgVRioI1o,0.608,0.565,2,-11.06,1,0.0336,0.635,0.0,0.0601,0.835,109.286,audio_features,2baEFuU0gQon0hgVRioI1o,https://api.spotify.com/v1/tracks/2baEFuU0gQon0hgVRioI1o,https://api.spotify.com/v1/audio-analysis/2baEFuU0gQon0hgVRioI1o,177133,4
Annie,Mac DeMarco,spotify:track:4m3jRZFptAhh3d0Qw4r9Vh,0.369,0.401,9,-13.477,1,0.0382,0.826,0.948,0.11,0.474,176.662,audio_features,4m3jRZFptAhh3d0Qw4r9Vh,https://api.spotify.com/v1/tracks/4m3jRZFptAhh3d0Qw4r9Vh,https://api.spotify.com/v1/audio-analysis/4m3jRZFptAhh3d0Qw4r9Vh,207773,4
Annie,Mac DeMarco,spotify:track:4YOc7XAKizsjb2I6Io5P8j,0.407,0.257,5,-18.183,1,0.0302,0.518,0.241,0.968,0.213,84.514,audio_features,4YOc7XAKizsjb2I6Io5P8j,https://api.spotify.com/v1/tracks/4YOc7XAKizsjb2I6Io5P8j,https://api.spotify.com/v1/audio-analysis/4YOc7XAKizsjb2I6Io5P8j,218802,4
Annie,Mac DeMarco,spotify:track:6o9Dt1j9ywLoX8B9dqRM5D,0.562,0.744,1,-7.501,0,0.039,0.0972,0.463,0.135,0.561,94.468,audio_features,6o9Dt1j9ywLoX8B9dqRM5D,https://api.spotify.com/v1/tracks/6o9Dt1j9ywLoX8B9dqRM5D,https://api.spotify.com/v1/audio-analysis/6o9Dt1j9ywLoX8B9dqRM5D,190557,4
"Another Brick in the Wall, Pt. 1",Pink Floyd,spotify:track:7K6xMPtAjTuLPNlJMLf5bS,0.613,0.0457,0,-26.398,1,0.0337,0.937,0.642,0.0991,0.093,99.524,audio_features,7K6xMPtAjTuLPNlJMLf5bS,https://api.spotify.com/v1/tracks/7K6xMPtAjTuLPNlJMLf5bS,https://api.spotify.com/v1/audio-analysis/7K6xMPtAjTuLPNlJMLf5bS,192146,4
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,spotify:track:5Yt80fWRB8JG73XlPjrrKP,0.693,0.353,0,-17.852,1,0.0414,0.0704,0.00113,0.503,0.75,104.143,audio_features,5Yt80fWRB8JG73XlPjrrKP,https://api.spotify.com/v1/tracks/5Yt80fWRB8JG73XlPjrrKP,https://api.spotify.com/v1/audio-analysis/5Yt80fWRB8JG73XlPjrrKP,228587,4
"Another Brick in the Wall, Pt. 2",Pink Floyd,spotify:track:4gMgiXfqyzZLMhsksGmbQV,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,audio_features,4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,238747,4
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,spotify:track:3fuXKiEzDCs1IBnLHQ5CL0,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,audio_features,3fuXKiEzDCs1IBnLHQ5CL0,https://api.spotify.com/v1/tracks/3fuXKiEzDCs1IBnLHQ5CL0,https://api.spotify.com/v1/audio-analysis/3fuXKiEzDCs1IBnLHQ5CL0,238747,4
"Another Brick in the Wall, Pt. 3",Pink Floyd,spotify:track:5A7eooPKJHtr0UJmatjH4a,0.653,0.472,2,-14.797,1,0.0353,0.0554,7.69e-05,0.397,0.448,102.558,audio_features,5A7eooPKJHtr0UJmatjH4a,https://api.spotify.com/v1/tracks/5A7eooPKJHtr0UJmatjH4a,https://api.spotify.com/v1/audio-analysis/5A7eooPKJHtr0UJmatjH4a,74411,4
Another Day,WhoMadeWho,spotify:track:1DrF8ELKgHN4WeEFeGmwoP,0.763,0.675,1,-7.562,1,0.0328,0.091,0.0318,0.105,0.48,127.999,audio_features,1DrF8ELKgHN4WeEFeGmwoP,https://api.spotify.com/v1/tracks/1DrF8ELKgHN4WeEFeGmwoP,https://api.spotify.com/v1/audio-analysis/1DrF8ELKgHN4WeEFeGmwoP,258653,4
Another Girl - Remastered 2009,The Beatles,spotify:track:7hefVXaGsFPesbK6fKwS6F,0.516,0.638,9,-7.453,1,0.0314,0.238,0.0,0.333,0.822,88.657,audio_features,7hefVXaGsFPesbK6fKwS6F,https://api.spotify.com/v1/tracks/7hefVXaGsFPesbK6fKwS6F,https://api.spotify.com/v1/audio-analysis/7hefVXaGsFPesbK6fKwS6F,125360,4
Another One,Mac DeMarco,spotify:track:3pXAa69soxZ98bQ1gr18HO,0.694,0.407,1,-10.325,0,0.0276,0.821,0.021,0.106,0.719,147.684,audio_features,3pXAa69soxZ98bQ1gr18HO,https://api.spotify.com/v1/tracks/3pXAa69soxZ98bQ1gr18HO,https://api.spotify.com/v1/audio-analysis/3pXAa69soxZ98bQ1gr18HO,160991,4
Another One Bites The Dust - Remastered 2011,Queen,spotify:track:57JVGBtBLCfHw2muk5416J,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
